"subject","subject_label","predicate","object","object_label","sentence","source_url"
"OpenAI","ORG","report","Sam Altman","PERSON","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"OpenAI","ORG","report","TikTok","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"OpenAI","ORG","report","Sora","PERSON","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"OpenAI","ORG","report","API","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Sam Altman","PERSON","report","TikTok","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Sam Altman","PERSON","report","Sora","PERSON","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Sam Altman","PERSON","report","API","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"TikTok","ORG","report","Sora","PERSON","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"TikTok","ORG","report","API","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Sora","PERSON","report","API","ORG","The Wall Street Journal reported the move earlier, saying that OpenAI boss Sam Altman had informed staff that both the TikTok-like Sora app and API access for developers would be discontinued, with no","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","Disney","ORG","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","December","DATE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","$1 billion","MONEY","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","OpenAI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","Sora","PERSON","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","AI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"The Hollywood Reporter","ORG","license","Disney Plus","ORG","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","December","DATE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","$1 billion","MONEY","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","OpenAI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","Sora","PERSON","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","AI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"Disney","ORG","license","Disney Plus","ORG","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"December","DATE","license","$1 billion","MONEY","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"December","DATE","license","OpenAI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"December","DATE","license","Sora","PERSON","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"December","DATE","license","AI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"December","DATE","license","Disney Plus","ORG","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"$1 billion","MONEY","license","OpenAI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"$1 billion","MONEY","license","Sora","PERSON","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"$1 billion","MONEY","license","AI","GPE","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
"$1 billion","MONEY","license","Disney Plus","ORG","According to The Hollywood Reporter, as a result, the deal Disney announced in December, saying it would invest $1 billion in OpenAI, license its characters for use within Sora, and send AI-generated ","https://www.theverge.com/23610427/chatbots-chatgpt-new-bing-google-bard-conversational-ai"
